rental_id,rental_date,inventory_id,rental_customer_id,return_date,rental_staff_id,rental_last_update,payment_customer_id,payment_staff_id,amount,payment_date,payment_last_update
7099,"2005-07-27 05:03:44",3136,6,"2005-07-29 00:12:44",2,"2006-02-15 21:30:53",6,2,2.99,"2005-07-27 05:03:44","2006-02-15 22:12:30"
7136,"2005-07-27 06:38:25",1929,6,"2005-08-03 05:13:25",1,"2006-02-15 21:30:53",6,2,2.99,"2005-07-27 06:38:25","2006-02-15 22:12:30"
8101,"2005-07-28 18:47:23",731,6,"2005-07-31 16:23:23",1,"2006-02-15 21:30:53",6,1,0.99,"2005-07-28 18:47:23","2006-02-15 22:12:30"
10271,"2005-08-01 03:13:39",3692,6,"2005-08-07 23:40:39",1,"2006-02-15 21:30:53",6,1,2.99,"2005-08-01 03:13:39","2006-02-15 22:12:30"
11023,"2005-08-02 05:36:38",3617,6,"2005-08-10 05:39:38",1,"2006-02-15 21:30:53",6,1,2.99,"2005-08-02 05:36:38","2006-02-15 22:12:30"
11398,"2005-08-02 18:55:15",3952,6,"2005-08-10 19:50:15",2,"2006-02-15 21:30:53",6,1,3.99,"2005-08-02 18:55:15","2006-02-15 22:12:30"
11591,"2005-08-17 02:29:41",1670,6,"2005-08-23 20:47:41",1,"2006-02-15 21:30:53",6,1,6.99,"2005-08-17 02:29:41","2006-02-15 22:12:30"
11727,"2005-08-17 08:12:20",98,6,"2005-08-19 12:45:20",1,"2006-02-15 21:30:53",6,1,0.99,"2005-08-17 08:12:20","2006-02-15 22:12:30"
11853,"2005-08-17 13:39:32",3888,6,"2005-08-23 18:44:32",2,"2006-02-15 21:30:53",6,1,0.99,"2005-08-17 13:39:32","2006-02-15 22:12:30"
12254,"2005-08-18 04:05:29",2858,6,"2005-08-23 04:17:29",1,"2006-02-15 21:30:53",6,2,2.99,"2005-08-18 04:05:29","2006-02-15 22:12:30"
13451,"2005-08-20 00:18:25",3837,6,"2005-08-29 01:08:25",1,"2006-02-15 21:30:53",6,2,6.99,"2005-08-20 00:18:25","2006-02-15 22:12:30"
14329,"2005-08-21 08:22:56",3544,6,"2005-08-28 02:22:56",2,"2006-02-15 21:30:53",6,1,7.99,"2005-08-21 08:22:56","2006-02-15 22:12:30"
14377,"2005-08-21 09:49:28",1325,6,"2005-08-29 13:34:28",1,"2006-02-15 21:30:53",6,1,4.99,"2005-08-21 09:49:28","2006-02-15 22:12:30"
15509,"2005-08-23 02:51:24",1291,6,"2005-08-31 06:21:24",2,"2006-02-15 21:30:53",6,1,5.99,"2005-08-23 02:51:24","2006-02-15 22:12:30"
15603,"2005-08-23 06:41:32",2565,6,"2005-08-28 08:51:32",1,"2006-02-15 21:30:53",6,2,0.99,"2005-08-23 06:41:32","2006-02-15 22:12:30"
46,"2005-05-25 06:04:08",3318,7,"2005-06-02 08:18:08",2,"2006-02-15 21:30:53",7,2,5.99,"2005-05-25 06:04:08","2006-02-15 22:12:30"
117,"2005-05-25 19:30:46",4278,7,"2005-05-31 23:59:46",2,"2006-02-15 21:30:53",7,2,0.99,"2005-05-25 19:30:46","2006-02-15 22:12:30"
748,"2005-05-29 09:27:00",2803,7,"2005-06-03 04:25:00",1,"2006-02-15 21:30:53",7,2,2.99,"2005-05-29 09:27:00","2006-02-15 22:12:30"
975,"2005-05-30 21:07:15",3109,7,"2005-06-03 01:48:15",2,"2006-02-15 21:30:53",7,1,4.99,"2005-05-30 21:07:15","2006-02-15 22:12:30"
1063,"2005-05-31 08:44:29",2484,7,"2005-06-09 08:00:29",1,"2006-02-15 21:30:53",7,1,5.99,"2005-05-31 08:44:29","2006-02-15 22:12:30"
1810,"2005-06-16 21:06:00",2368,7,"2005-06-21 21:24:00",1,"2006-02-15 21:30:53",7,2,0.99,"2005-06-16 21:06:00","2006-02-15 22:12:30"
2250,"2005-06-18 05:03:36",4042,7,"2005-06-22 02:25:36",2,"2006-02-15 21:30:53",7,1,2.99,"2005-06-18 05:03:36","2006-02-15 22:12:31"
2709,"2005-06-19 14:00:26",2877,7,"2005-06-23 14:56:26",2,"2006-02-15 21:30:53",7,1,0.99,"2005-06-19 14:00:26","2006-02-15 22:12:31"
2888,"2005-06-20 01:50:56",468,7,"2005-06-22 05:05:56",2,"2006-02-15 21:30:53",7,1,4.99,"2005-06-20 01:50:56","2006-02-15 22:12:31"
3007,"2005-06-20 10:11:53",1950,7,"2005-06-25 04:51:53",2,"2006-02-15 21:30:53",7,1,0.99,"2005-06-20 10:11:53","2006-02-15 22:12:31"
3639,"2005-07-06 07:09:17",2812,7,"2005-07-15 05:12:17",2,"2006-02-15 21:30:53",7,2,5.99,"2005-07-06 07:09:17","2006-02-15 22:12:31"
4238,"2005-07-07 13:22:20",3024,7,"2005-07-10 07:44:20",2,"2006-02-15 21:30:53",7,2,2.99,"2005-07-07 13:22:20","2006-02-15 22:12:31"
4787,"2005-07-08 16:16:04",3929,7,"2005-07-14 18:02:04",2,"2006-02-15 21:30:53",7,2,5.99,"2005-07-08 16:16:04","2006-02-15 22:12:31"
4856,"2005-07-08 18:47:38",2441,7,"2005-07-13 15:02:38",2,"2006-02-15 21:30:53",7,1,4.99,"2005-07-08 18:47:38","2006-02-15 22:12:31"
5441,"2005-07-09 21:52:05",3913,7,"2005-07-17 02:54:05",1,"2006-02-15 21:30:53",7,1,8.99,"2005-07-09 21:52:05","2006-02-15 22:12:31"
5921,"2005-07-10 21:35:12",3920,7,"2005-07-18 19:59:12",1,"2006-02-15 21:30:53",7,1,7.99,"2005-07-10 21:35:12","2006-02-15 22:12:31"
6174,"2005-07-11 10:36:28",3123,7,"2005-07-18 16:19:28",2,"2006-02-15 21:30:53",7,1,1.99,"2005-07-11 10:36:28","2006-02-15 22:12:31"
6295,"2005-07-11 17:30:58",1393,7,"2005-07-15 15:50:58",1,"2006-02-15 21:30:53",7,1,2.99,"2005-07-11 17:30:58","2006-02-15 22:12:31"
6761,"2005-07-12 15:17:42",3645,7,"2005-07-18 17:59:42",2,"2006-02-15 21:30:53",7,2,3.99,"2005-07-12 15:17:42","2006-02-15 22:12:31"
8422,"2005-07-29 07:02:55",3104,7,"2005-08-03 12:35:55",1,"2006-02-15 21:30:53",7,2,5.99,"2005-07-29 07:02:55","2006-02-15 22:12:31"
9624,"2005-07-31 04:30:03",3480,7,"2005-08-06 09:13:03",1,"2006-02-15 21:30:53",7,2,7.99,"2005-07-31 04:30:03","2006-02-15 22:12:31"
10330,"2005-08-01 04:57:04",1580,7,"2005-08-07 23:00:04",2,"2006-02-15 21:30:53",7,2,6.99,"2005-08-01 04:57:04","2006-02-15 22:12:31"
10423,"2005-08-01 08:19:53",739,7,"2005-08-08 10:25:53",1,"2006-02-15 21:30:53",7,1,5.99,"2005-08-01 08:19:53","2006-02-15 22:12:31"
10514,"2005-08-01 11:39:26",1512,7,"2005-08-03 07:53:26",2,"2006-02-15 21:30:53",7,1,4.99,"2005-08-01 11:39:26","2006-02-15 22:12:31"
10644,"2005-08-01 15:52:00",4374,7,"2005-08-08 16:08:00",1,"2006-02-15 21:30:53",7,2,4.99,"2005-08-01 15:52:00","2006-02-15 22:12:31"
10989,"2005-08-02 04:40:54",2272,7,"2005-08-09 03:39:54",2,"2006-02-15 21:30:53",7,2,3.99,"2005-08-02 04:40:54","2006-02-15 22:12:31"
11542,"2005-08-17 00:51:32",2155,7,"2005-08-24 20:29:32",2,"2006-02-15 21:30:53",7,2,7.99,"2005-08-17 00:51:32","2006-02-15 22:12:31"
12367,"2005-08-18 07:57:14",1822,7,"2005-08-27 07:07:14",2,"2006-02-15 21:30:53",7,1,8.99,"2005-08-18 07:57:14","2006-02-15 22:12:31"
12730,"2005-08-18 21:55:01",75,7,"2005-08-22 01:23:01",1,"2006-02-15 21:30:53",7,1,2.99,"2005-08-18 21:55:01","2006-02-15 22:12:31"
13373,"2005-08-19 21:23:31",4045,7,"2005-08-25 22:38:31",1,"2006-02-15 21:30:53",7,2,2.99,"2005-08-19 21:23:31","2006-02-15 22:12:31"
13476,"2005-08-20 01:06:04",2866,7,"2005-08-24 23:56:04",1,"2006-02-15 21:30:53",7,1,2.99,"2005-08-20 01:06:04","2006-02-15 22:12:31"
13594,"2005-08-20 05:53:31",3424,7,"2005-08-23 09:01:31",1,"2006-02-15 21:30:53",7,1,0.99,"2005-08-20 05:53:31","2006-02-15 22:12:31"
14222,"2005-08-21 04:49:48",714,7,"2005-08-25 05:34:48",2,"2006-02-15 21:30:53",7,1,5.99,"2005-08-21 04:49:48","2006-02-15 22:12:31"
866,"2005-05-30 03:43:54",2867,8,"2005-06-08 04:28:54",1,"2006-02-15 21:30:53",8,2,6.99,"2005-05-30 03:43:54","2006-02-15 22:12:31"
1305,"2005-06-15 09:59:16",187,8,"2005-06-19 09:48:16",2,"2006-02-15 21:30:53",8,2,2.99,"2005-06-15 09:59:16","2006-02-15 22:12:31"
2095,"2005-06-17 18:21:35",1907,8,"2005-06-23 23:49:35",2,"2006-02-15 21:30:53",8,1,5.99,"2005-06-17 18:21:35","2006-02-15 22:12:31"
3114,"2005-06-20 17:57:47",2388,8,"2005-06-21 19:18:47",2,"2006-02-15 21:30:53",8,2,4.99,"2005-06-20 17:57:47","2006-02-15 22:12:31"
3475,"2005-07-05 23:01:21",2189,8,"2005-07-13 23:07:21",2,"2006-02-15 21:30:53",8,1,5.99,"2005-07-05 23:01:21","2006-02-15 22:12:31"
4003,"2005-07-07 00:09:02",4054,8,"2005-07-08 04:27:02",1,"2006-02-15 21:30:53",8,1,0.99,"2005-07-07 00:09:02","2006-02-15 22:12:31"
4175,"2005-07-07 10:02:03",1979,8,"2005-07-10 06:09:03",2,"2006-02-15 21:30:53",8,2,2.99,"2005-07-07 10:02:03","2006-02-15 22:12:31"
4409,"2005-07-07 21:47:29",3153,8,"2005-07-11 20:14:29",2,"2006-02-15 21:30:53",8,2,3.99,"2005-07-07 21:47:29","2006-02-15 22:12:31"
4503,"2005-07-08 02:17:12",1503,8,"2005-07-13 08:12:12",1,"2006-02-15 21:30:53",8,1,3.99,"2005-07-08 02:17:12","2006-02-15 22:12:31"
5300,"2005-07-09 15:40:46",2520,8,"2005-07-15 13:46:46",1,"2006-02-15 21:30:53",8,1,2.99,"2005-07-09 15:40:46","2006-02-15 22:12:31"
5341,"2005-07-09 17:13:23",2522,8,"2005-07-14 18:11:23",2,"2006-02-15 21:30:53",8,2,2.99,"2005-07-09 17:13:23","2006-02-15 22:12:31"
6375,"2005-07-11 21:39:46",1936,8,"2005-07-18 02:12:46",2,"2006-02-15 21:30:53",8,1,4.99,"2005-07-11 21:39:46","2006-02-15 22:12:31"
6647,"2005-07-12 10:43:53",1841,8,"2005-07-14 05:37:53",1,"2006-02-15 21:30:53",8,1,0.99,"2005-07-12 10:43:53","2006-02-15 22:12:31"
8809,"2005-07-29 21:42:49",3278,8,"2005-08-04 01:13:49",1,"2006-02-15 21:30:53",8,1,1.99,"2005-07-29 21:42:49","2006-02-15 22:12:31"
9629,"2005-07-31 04:54:43",2773,8,"2005-08-02 08:36:43",1,"2006-02-15 21:30:53",8,2,2.99,"2005-07-31 04:54:43","2006-02-15 22:12:31"
10141,"2005-07-31 22:08:29",8,8,"2005-08-06 16:59:29",1,"2006-02-15 21:30:53",8,2,0.99,"2005-07-31 22:08:29","2006-02-15 22:12:31"
10561,"2005-08-01 13:05:35",2195,8,"2005-08-04 08:34:35",2,"2006-02-15 21:30:53",8,2,2.99,"2005-08-01 13:05:35","2006-02-15 22:12:31"
11232,"2005-08-02 13:04:12",971,8,"2005-08-10 15:39:12",1,"2006-02-15 21:30:53",8,1,9.99,"2005-08-02 13:04:12","2006-02-15 22:12:31"
11284,"2005-08-02 14:42:45",172,8,"2005-08-04 11:55:45",2,"2006-02-15 21:30:53",8,2,2.99,"2005-08-02 14:42:45","2006-02-15 22:12:31"
12613,"2005-08-18 17:16:01",3877,8,"2005-08-23 18:40:01",2,"2006-02-15 21:30:53",8,1,2.99,"2005-08-18 17:16:01","2006-02-15 22:12:31"
14114,"2005-08-21 01:07:11",2270,8,"2005-08-24 20:33:11",1,"2006-02-15 21:30:53",8,1,0.99,"2005-08-21 01:07:11","2006-02-15 22:12:31"
15374,"2005-08-22 22:09:09",4275,8,"2005-08-31 01:10:09",1,"2006-02-15 21:30:53",8,1,7.99,"2005-08-22 22:09:09","2006-02-15 22:12:31"
15764,"2005-08-23 13:05:10",2937,8,"2005-08-25 16:15:10",1,"2006-02-15 21:30:53",8,1,2.99,"2005-08-23 13:05:10","2006-02-15 22:12:31"
15805,"2005-08-23 14:31:19",4511,8,"2005-08-25 19:01:19",2,"2006-02-15 21:30:53",8,1,4.99,"2005-08-23 14:31:19","2006-02-15 22:12:31"
350,"2005-05-27 05:01:28",2756,9,"2005-06-04 05:01:28",2,"2006-02-15 21:30:53",9,2,4.99,"2005-05-27 05:01:28","2006-02-15 22:12:31"
877,"2005-05-30 05:48:59",886,9,"2005-06-02 09:30:59",1,"2006-02-15 21:30:53",9,2,0.99,"2005-05-30 05:48:59","2006-02-15 22:12:31"
1075,"2005-05-31 10:13:34",2279,9,"2005-06-09 08:11:34",1,"2006-02-15 21:30:53",9,2,4.99,"2005-05-31 10:13:34","2006-02-15 22:12:31"
3142,"2005-06-20 19:59:28",3926,9,"2005-06-28 19:51:28",2,"2006-02-15 21:30:53",9,2,7.99,"2005-06-20 19:59:28","2006-02-15 22:12:31"
3262,"2005-06-21 04:08:43",3773,9,"2005-06-28 02:55:43",1,"2006-02-15 21:30:53",9,2,4.99,"2005-06-21 04:08:43","2006-02-15 22:12:31"
4454,"2005-07-07 23:37:00",1395,9,"2005-07-11 02:30:00",1,"2006-02-15 21:30:53",9,1,2.99,"2005-07-07 23:37:00","2006-02-15 22:12:31"
4748,"2005-07-08 13:59:38",4279,9,"2005-07-15 16:51:38",1,"2006-02-15 21:30:53",9,2,0.99,"2005-07-08 13:59:38","2006-02-15 22:12:31"
4796,"2005-07-08 16:35:44",2484,9,"2005-07-13 11:08:44",2,"2006-02-15 21:30:53",9,1,1.99,"2005-07-08 16:35:44","2006-02-15 22:12:31"
5659,"2005-07-10 07:45:40",4265,9,"2005-07-15 05:20:40",1,"2006-02-15 21:30:53",9,1,2.99,"2005-07-10 07:45:40","2006-02-15 22:12:31"
6019,"2005-07-11 02:08:29",3483,9,"2005-07-13 02:19:29",2,"2006-02-15 21:30:53",9,2,4.99,"2005-07-11 02:08:29","2006-02-15 22:12:31"
6165,"2005-07-11 10:17:29",3540,9,"2005-07-17 07:27:29",1,"2006-02-15 21:30:53",9,1,5.99,"2005-07-11 10:17:29","2006-02-15 22:12:31"
7616,"2005-07-28 00:15:26",3790,9,"2005-07-30 21:52:26",1,"2006-02-15 21:30:53",9,2,0.99,"2005-07-28 00:15:26","2006-02-15 22:12:31"
7801,"2005-07-28 07:51:56",2052,9,"2005-07-30 12:18:56",1,"2006-02-15 21:30:53",9,1,2.99,"2005-07-28 07:51:56","2006-02-15 22:12:31"
9043,"2005-07-30 06:34:07",4127,9,"2005-08-02 01:16:07",1,"2006-02-15 21:30:53",9,1,4.99,"2005-07-30 06:34:07","2006-02-15 22:12:31"
10451,"2005-08-01 09:11:25",2435,9,"2005-08-03 12:37:25",2,"2006-02-15 21:30:53",9,1,0.99,"2005-08-01 09:11:25","2006-02-15 22:12:31"
10454,"2005-08-01 09:14:00",397,9,"2005-08-04 04:52:00",2,"2006-02-15 21:30:53",9,1,4.99,"2005-08-01 09:14:00","2006-02-15 22:12:31"
11400,"2005-08-02 19:00:52",3150,9,"2005-08-09 19:45:52",2,"2006-02-15 21:30:53",9,2,5.99,"2005-08-02 19:00:52","2006-02-15 22:12:31"
11556,"2005-08-17 01:11:53",373,9,"2005-08-18 23:41:53",1,"2006-02-15 21:30:53",9,1,0.99,"2005-08-17 01:11:53","2006-02-15 22:12:31"
12228,"2005-08-18 03:08:10",2772,9,"2005-08-20 02:48:10",1,"2006-02-15 21:30:53",9,1,2.99,"2005-08-18 03:08:10","2006-02-15 22:12:31"
12309,"2005-08-18 05:58:40",762,9,"2005-08-20 02:20:40",2,"2006-02-15 21:30:53",9,1,2.99,"2005-08-18 05:58:40","2006-02-15 22:12:31"
12652,"2005-08-18 18:48:58",2118,9,"2005-08-21 14:15:58",1,"2006-02-15 21:30:53",9,2,4.99,"2005-08-18 18:48:58","2006-02-15 22:12:31"
14489,"2005-08-21 13:53:59",2312,9,"2005-08-30 15:45:59",2,"2006-02-15 21:30:53",9,2,7.99,"2005-08-21 13:53:59","2006-02-15 22:12:31"
15813,"2006-02-14 15:16:03",981,9,NULL,1,"2006-02-15 21:30:53",9,1,4.99,"2006-02-14 15:16:03","2006-02-15 22:12:31"
1140,"2005-05-31 19:36:30",3731,10,"2005-06-07 18:33:30",2,"2006-02-15 21:30:53",10,2,4.99,"2005-05-31 19:36:30","2006-02-15 22:12:31"
1801,"2005-06-16 20:21:53",1015,10,"2005-06-18 23:18:53",1,"2006-02-15 21:30:53",10,1,4.99,"2005-06-16 20:21:53","2006-02-15 22:12:31"
1995,"2005-06-17 11:11:14",1866,10,"2005-06-26 16:37:14",1,"2006-02-15 21:30:53",10,1,4.99,"2005-06-17 11:11:14","2006-02-15 22:12:31"
2222,"2005-06-18 03:26:23",3834,10,"2005-06-26 08:50:23",2,"2006-02-15 21:30:53",10,2,3.99,"2005-06-18 03:26:23","2006-02-15 22:12:31"
2814,"2005-06-19 20:01:59",1783,10,"2005-06-26 01:28:59",2,"2006-02-15 21:30:53",10,1,0.99,"2005-06-19 20:01:59","2006-02-15 22:12:31"
2865,"2005-06-20 00:00:55",1569,10,"2005-06-21 02:20:55",1,"2006-02-15 21:30:53",10,1,0.99,"2005-06-20 00:00:55","2006-02-15 22:12:31"
3790,"2005-07-06 14:13:45",1711,10,"2005-07-14 13:35:45",1,"2006-02-15 21:30:53",10,2,3.99,"2005-07-06 14:13:45","2006-02-15 22:12:31"
4042,"2005-07-07 03:06:40",50,10,"2005-07-10 02:37:40",1,"2006-02-15 21:30:53",10,2,4.99,"2005-07-07 03:06:40","2006-02-15 22:12:31"
4255,"2005-07-07 14:14:13",749,10,"2005-07-12 18:32:13",1,"2006-02-15 21:30:53",10,1,1.99,"2005-07-07 14:14:13","2006-02-15 22:12:31"
5038,"2005-07-09 03:12:52",3086,10,"2005-07-17 22:27:52",2,"2006-02-15 21:30:53",10,1,7.99,"2005-07-09 03:12:52","2006-02-15 22:12:31"
5068,"2005-07-09 04:53:18",2937,10,"2005-07-13 09:21:18",1,"2006-02-15 21:30:53",10,2,2.99,"2005-07-09 04:53:18","2006-02-15 22:12:31"
5444,"2005-07-09 21:58:57",2968,10,"2005-07-11 03:09:57",2,"2006-02-15 21:30:53",10,1,0.99,"2005-07-09 21:58:57","2006-02-15 22:12:31"
5905,"2005-07-10 20:41:09",3891,10,"2005-07-19 14:49:09",1,"2006-02-15 21:30:53",10,1,2.99,"2005-07-10 20:41:09","2006-02-15 22:12:31"
7738,"2005-07-28 05:21:42",80,10,"2005-08-03 09:46:42",2,"2006-02-15 21:30:53",10,1,2.99,"2005-07-28 05:21:42","2006-02-15 22:12:31"
8001,"2005-07-28 15:10:55",2570,10,"2005-08-05 18:23:55",1,"2006-02-15 21:30:53",10,2,6.99,"2005-07-28 15:10:55","2006-02-15 22:12:31"
8188,"2005-07-28 22:34:12",3826,10,"2005-08-01 02:32:12",2,"2006-02-15 21:30:53",10,2,4.99,"2005-07-28 22:34:12","2006-02-15 22:12:31"
9935,"2005-07-31 15:27:07",2247,10,"2005-08-05 11:23:07",1,"2006-02-15 21:30:53",10,1,4.99,"2005-07-31 15:27:07","2006-02-15 22:12:31"
10671,"2005-08-01 17:09:59",4430,10,"2005-08-09 21:36:59",1,"2006-02-15 21:30:53",10,2,8.99,"2005-08-01 17:09:59","2006-02-15 22:12:31"
11289,"2005-08-02 14:55:00",2869,10,"2005-08-11 13:57:00",1,"2006-02-15 21:30:53",10,2,2.99,"2005-08-02 14:55:00","2006-02-15 22:12:31"
11405,"2005-08-02 19:13:39",418,10,"2005-08-07 19:19:39",2,"2006-02-15 21:30:53",10,1,0.99,"2005-08-02 19:13:39","2006-02-15 22:12:31"
12031,"2005-08-17 20:11:35",2793,10,"2005-08-24 23:48:35",2,"2006-02-15 21:30:53",10,2,2.99,"2005-08-17 20:11:35","2006-02-15 22:12:31"
12400,"2005-08-18 09:19:12",1767,10,"2005-08-26 06:52:12",1,"2006-02-15 21:30:53",10,2,2.99,"2005-08-18 09:19:12","2006-02-15 22:12:31"
13316,"2005-08-19 19:23:30",4450,10,"2005-08-22 23:37:30",1,"2006-02-15 21:30:53",10,2,4.99,"2005-08-19 19:23:30","2006-02-15 22:12:31"
13917,"2005-08-20 16:43:28",4326,10,"2005-08-29 16:44:28",2,"2006-02-15 21:30:53",10,2,2.99,"2005-08-20 16:43:28","2006-02-15 22:12:31"
15370,"2005-08-22 21:59:29",67,10,"2005-08-27 16:32:29",1,"2006-02-15 21:30:53",10,1,5.99,"2005-08-22 21:59:29","2006-02-15 22:12:31"
987,"2005-05-30 22:59:12",390,11,"2005-06-07 20:56:12",1,"2006-02-15 21:30:53",11,1,6.99,"2005-05-30 22:59:12","2006-02-15 22:12:31"
1470,"2005-06-15 20:53:07",4044,11,"2005-06-25 02:12:07",1,"2006-02-15 21:30:53",11,1,6.99,"2005-06-15 20:53:07","2006-02-15 22:12:31"
1939,"2005-06-17 07:26:45",605,11,"2005-06-25 13:06:45",2,"2006-02-15 21:30:53",11,1,7.99,"2005-06-17 07:26:45","2006-02-15 22:12:31"
3192,"2005-06-20 23:49:12",3713,11,"2005-06-24 03:00:12",1,"2006-02-15 21:30:53",11,1,0.99,"2005-06-20 23:49:12","2006-02-15 22:12:31"
4608,"2005-07-08 07:19:11",758,11,"2005-07-11 01:37:11",1,"2006-02-15 21:30:53",11,2,2.99,"2005-07-08 07:19:11","2006-02-15 22:12:31"
4943,"2005-07-08 22:43:05",2732,11,"2005-07-15 18:17:05",2,"2006-02-15 21:30:53",11,1,4.99,"2005-07-08 22:43:05","2006-02-15 22:12:31"
5835,"2005-07-10 16:44:58",800,11,"2005-07-17 16:03:58",2,"2006-02-15 21:30:53",11,2,5.99,"2005-07-10 16:44:58","2006-02-15 22:12:31"
6146,"2005-07-11 09:09:59",3374,11,"2005-07-20 11:42:59",2,"2006-02-15 21:30:53",11,2,6.99,"2005-07-11 09:09:59","2006-02-15 22:12:31"
7314,"2005-07-27 13:13:32",1376,11,"2005-08-03 09:24:32",2,"2006-02-15 21:30:53",11,1,4.99,"2005-07-27 13:13:32","2006-02-15 22:12:31"
8014,"2005-07-28 15:32:07",2339,11,"2005-07-31 20:52:07",1,"2006-02-15 21:30:53",11,1,4.99,"2005-07-28 15:32:07","2006-02-15 22:12:31"
8100,"2005-07-28 18:43:11",2859,11,"2005-08-02 15:56:11",2,"2006-02-15 21:30:53",11,2,2.99,"2005-07-28 18:43:11","2006-02-15 22:12:31"
8447,"2005-07-29 07:38:14",930,11,"2005-08-05 02:27:14",2,"2006-02-15 21:30:53",11,2,1.99,"2005-07-29 07:38:14","2006-02-15 22:12:31"
8715,"2005-07-29 17:33:45",860,11,"2005-08-01 17:30:45",1,"2006-02-15 21:30:53",11,1,0.99,"2005-07-29 17:33:45","2006-02-15 22:12:31"
8950,"2005-07-30 03:17:13",3015,11,"2005-08-07 00:20:13",1,"2006-02-15 21:30:53",11,1,9.99,"2005-07-30 03:17:13","2006-02-15 22:12:31"
9292,"2005-07-30 16:08:21",1702,11,"2005-08-07 10:38:21",2,"2006-02-15 21:30:53",11,2,6.99,"2005-07-30 16:08:21","2006-02-15 22:12:31"
10812,"2005-08-01 22:41:16",3762,11,"2005-08-07 00:50:16",1,"2006-02-15 21:30:53",11,1,4.99,"2005-08-01 22:41:16","2006-02-15 22:12:31"
11166,"2005-08-02 10:14:58",638,11,"2005-08-11 11:43:58",1,"2006-02-15 21:30:53",11,2,6.99,"2005-08-02 10:14:58","2006-02-15 22:12:31"
11502,"2005-08-16 23:06:30",4470,11,"2005-08-19 03:49:30",1,"2006-02-15 21:30:53",11,2,0.99,"2005-08-16 23:06:30","2006-02-15 22:12:31"
12015,"2005-08-17 19:32:44",593,11,"2005-08-23 13:36:44",2,"2006-02-15 21:30:53",11,2,5.99,"2005-08-17 19:32:44","2006-02-15 22:12:31"
13572,"2005-08-20 05:07:27",660,11,"2005-08-23 23:33:27",1,"2006-02-15 21:30:53",11,2,0.99,"2005-08-20 05:07:27","2006-02-15 22:12:31"
13790,"2005-08-20 12:17:27",1385,11,"2005-08-25 12:20:27",1,"2006-02-15 21:30:53",11,1,4.99,"2005-08-20 12:17:27","2006-02-15 22:12:31"
15120,"2005-08-22 12:42:47",3083,11,"2005-08-23 14:21:47",1,"2006-02-15 21:30:53",11,1,0.99,"2005-08-22 12:42:47","2006-02-15 22:12:31"
15240,"2005-08-22 17:46:41",2014,11,"2005-08-23 15:08:41",2,"2006-02-15 21:30:53",11,2,2.99,"2005-08-22 17:46:41","2006-02-15 22:12:31"
11646,"2006-02-14 15:16:03",478,11,NULL,2,"2006-02-15 21:30:53",11,1,0.99,"2006-02-14 15:16:03","2006-02-15 22:12:31"
988,"2005-05-30 23:08:03",1364,12,"2005-06-07 00:22:03",1,"2006-02-15 21:30:53",12,1,4.99,"2005-05-30 23:08:03","2006-02-15 22:12:31"
1084,"2005-05-31 11:10:17",4577,12,"2005-06-01 11:15:17",1,"2006-02-15 21:30:53",12,1,4.99,"2005-05-31 11:10:17","2006-02-15 22:12:31"
1752,"2005-06-16 17:02:55",3529,12,"2005-06-23 19:09:55",2,"2006-02-15 21:30:53",12,2,5.99,"2005-06-16 17:02:55","2006-02-15 22:12:31"
2434,"2005-06-18 18:11:51",3739,12,"2005-06-23 12:52:51",2,"2006-02-15 21:30:53",12,2,5.99,"2005-06-18 18:11:51","2006-02-15 22:12:31"
2500,"2005-06-18 23:07:12",4241,12,"2005-06-26 17:27:12",1,"2006-02-15 21:30:53",12,2,5.99,"2005-06-18 23:07:12","2006-02-15 22:12:31"
2623,"2005-06-19 08:11:51",4477,12,"2005-06-26 12:28:51",2,"2006-02-15 21:30:53",12,2,4.99,"2005-06-19 08:11:51","2006-02-15 22:12:31"
3135,"2005-06-20 19:33:52",1122,12,"2005-06-29 18:20:52",1,"2006-02-15 21:30:53",12,2,2.99,"2005-06-20 19:33:52","2006-02-15 22:12:31"
3411,"2005-06-21 16:31:27",4250,12,"2005-06-28 12:27:27",2,"2006-02-15 21:30:53",12,1,0.99,"2005-06-21 16:31:27","2006-02-15 22:12:31"
3870,"2005-07-06 17:57:54",3357,12,"2005-07-13 12:30:54",1,"2006-02-15 21:30:53",12,1,3.99,"2005-07-06 17:57:54","2006-02-15 22:12:31"
5071,"2005-07-09 05:00:39",4358,12,"2005-07-09 23:08:39",1,"2006-02-15 21:30:53",12,1,0.99,"2005-07-09 05:00:39","2006-02-15 22:12:31"
5074,"2005-07-09 05:06:24",1379,12,"2005-07-12 04:37:24",1,"2006-02-15 21:30:53",12,1,0.99,"2005-07-09 05:06:24","2006-02-15 22:12:31"
5111,"2005-07-09 07:02:19",2875,12,"2005-07-10 06:27:19",2,"2006-02-15 21:30:53",12,2,0.99,"2005-07-09 07:02:19","2006-02-15 22:12:31"
5242,"2005-07-09 13:20:25",848,12,"2005-07-18 07:38:25",1,"2006-02-15 21:30:53",12,2,3.99,"2005-07-09 13:20:25","2006-02-15 22:12:31"
6773,"2005-07-12 15:55:39",3346,12,"2005-07-18 17:52:39",2,"2006-02-15 21:30:53",12,1,2.99,"2005-07-12 15:55:39","2006-02-15 22:12:31"
