film_id,title,description,release_year,rental_duration,rental_rate,length,replacement_cost,rating,special_features,film_last_update,language_name,category_name,actor_id,actor_first_name,actor_last_name,actor_last_update
17,"ALONE TRIP","A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House",2006,3,0.99,82,14.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,167,LAURENCE,BULLOCK,"2006-02-15 04:34:33"
17,"ALONE TRIP","A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House",2006,3,0.99,82,14.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Music,187,RENEE,BALL,"2006-02-15 04:34:33"
18,"ALTER VICTORY","A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",2006,6,0.99,57,27.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Animation,45,REESE,KILMER,"2006-02-15 04:34:33"
18,"ALTER VICTORY","A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",2006,6,0.99,57,27.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Animation,142,JADA,RYDER,"2006-02-15 04:34:33"
18,"ALTER VICTORY","A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",2006,6,0.99,57,27.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Animation,144,ANGELA,WITHERSPOON,"2006-02-15 04:34:33"
18,"ALTER VICTORY","A Thoughtful Drama of a Composer And a Feminist who must Meet a Secret Agent in The Canadian Rockies",2006,6,0.99,57,27.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Animation,162,OPRAH,KILMER,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,27,JULIA,MCQUEEN,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,37,VAL,BOLGER,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,43,KIRK,JOVOVICH,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,84,JAMES,PITT,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Action,104,PENELOPE,CRONYN,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,52,CARMEN,HUNT,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,102,WALTER,TORN,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,136,ED,MANSFIELD,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,139,EWAN,GOODING,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,155,IAN,TANDY,"2006-02-15 04:34:33"
20,"AMELIE HELLFIGHTERS","A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon",2006,4,4.99,79,23.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Music,159,LAURA,BRODY,"2006-02-15 04:34:33"
21,"AMERICAN CIRCUS","A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank",2006,3,4.99,129,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,25,KEVIN,BLOOM,"2006-02-15 04:34:33"
21,"AMERICAN CIRCUS","A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank",2006,3,4.99,129,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,26,RIP,CRAWFORD,"2006-02-15 04:34:33"
21,"AMERICAN CIRCUS","A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank",2006,3,4.99,129,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,105,SIDNEY,CROWE,"2006-02-15 04:34:33"
21,"AMERICAN CIRCUS","A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank",2006,3,4.99,129,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,119,WARREN,JACKMAN,"2006-02-15 04:34:33"
21,"AMERICAN CIRCUS","A Insightful Drama of a Girl And a Astronaut who must Face a Database Administrator in A Shark Tank",2006,3,4.99,129,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,Action,126,FRANCES,TOMEI,"2006-02-15 04:34:33"
22,"AMISTAD MIDSUMMER","A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California",2006,6,2.99,85,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,77,CARY,MCCONAUGHEY,"2006-02-15 04:34:33"
22,"AMISTAD MIDSUMMER","A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California",2006,6,2.99,85,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,95,DARYL,WAHLBERG,"2006-02-15 04:34:33"
22,"AMISTAD MIDSUMMER","A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California",2006,6,2.99,85,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,122,SALMA,NOLTE,"2006-02-15 04:34:33"
22,"AMISTAD MIDSUMMER","A Emotional Character Study of a Dentist And a Crocodile who must Meet a Sumo Wrestler in California",2006,6,2.99,85,10.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",English,New,124,SCARLETT,BENING,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Animation,1,PENELOPE,GUINESS,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Animation,4,JENNIFER,DAVIS,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Animation,22,ELVIS,MARX,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Animation,150,JAYNE,NOLTE,"2006-02-15 04:34:33"
23,"ANACONDA CONFESSIONS","A Lacklusture Display of a Dentist And a Dentist who must Fight a Girl in Australia",2006,3,0.99,92,9.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42",English,Animation,164,HUMPHREY,WILLIS,"2006-02-15 04:34:33"
24,"ANALYZE HOOSIERS","A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert",2006,6,2.99,181,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Horror,38,TOM,MCKELLEN,"2006-02-15 04:34:33"
24,"ANALYZE HOOSIERS","A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert",2006,6,2.99,181,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Horror,42,TOM,MIRANDA,"2006-02-15 04:34:33"
24,"ANALYZE HOOSIERS","A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert",2006,6,2.99,181,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Horror,67,JESSICA,BAILEY,"2006-02-15 04:34:33"
24,"ANALYZE HOOSIERS","A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert",2006,6,2.99,181,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Horror,157,GRETA,MALDEN,"2006-02-15 04:34:33"
24,"ANALYZE HOOSIERS","A Thoughtful Display of a Explorer And a Pastry Chef who must Overcome a Feminist in The Sahara Desert",2006,6,2.99,181,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",English,Horror,179,ED,GUINESS,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,1,PENELOPE,GUINESS,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,4,JENNIFER,DAVIS,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,7,GRACE,MOSTEL,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,47,JULIA,BARRYMORE,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,91,CHRISTOPHER,BERRY,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,136,ED,MANSFIELD,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,166,NICK,DEGENERES,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,167,LAURENCE,BULLOCK,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",English,New,187,RENEE,BALL,"2006-02-15 04:34:33"
26,"ANNIE IDENTITY","A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park",2006,3,0.99,86,15.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Sci-Fi,71,ADAM,GRANT,"2006-02-15 04:34:33"
26,"ANNIE IDENTITY","A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park",2006,3,0.99,86,15.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Sci-Fi,128,CATE,MCQUEEN,"2006-02-15 04:34:33"
26,"ANNIE IDENTITY","A Amazing Panorama of a Pastry Chef And a Boat who must Escape a Woman in An Abandoned Amusement Park",2006,3,0.99,86,15.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Sci-Fi,130,GRETA,KEITEL,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,7,GRACE,MOSTEL,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,55,FAY,KILMER,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,99,JIM,MOSTEL,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,110,SUSAN,DAVIS,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,140,WHOOPI,HURT,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,148,EMILY,DEE,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,154,MERYL,GIBSON,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,170,MENA,HOPPER,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Sports,179,ED,GUINESS,"2006-02-15 04:34:33"
28,"ANTHEM LUKE","A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park",2006,5,4.99,91,16.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Comedy,74,MILLA,KEITEL,"2006-02-15 04:34:33"
28,"ANTHEM LUKE","A Touching Panorama of a Waitress And a Woman who must Outrace a Dog in An Abandoned Amusement Park",2006,5,4.99,91,16.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Comedy,162,OPRAH,KILMER,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,13,UMA,WOOD,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,105,SIDNEY,CROWE,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,122,SALMA,NOLTE,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,175,WILLIAM,HACKMAN,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,187,RENEE,BALL,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",English,Action,197,REESE,WEST,"2006-02-15 04:34:33"
30,"ANYTHING SAVANNAH","A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House",2006,4,2.99,82,27.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,9,JOE,SWANK,"2006-02-15 04:34:33"
30,"ANYTHING SAVANNAH","A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House",2006,4,2.99,82,27.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,163,CHRISTOPHER,WEST,"2006-02-15 04:34:33"
30,"ANYTHING SAVANNAH","A Epic Story of a Pastry Chef And a Woman who must Chase a Feminist in An Abandoned Fun House",2006,4,2.99,82,27.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Horror,178,LISA,MONROE,"2006-02-15 04:34:33"
31,"APACHE DIVINE","A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",2006,5,4.99,92,16.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,2,NICK,WAHLBERG,"2006-02-15 04:34:33"
31,"APACHE DIVINE","A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",2006,5,4.99,92,16.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,15,CUBA,OLIVIER,"2006-02-15 04:34:33"
31,"APACHE DIVINE","A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",2006,5,4.99,92,16.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,49,ANNE,CRONYN,"2006-02-15 04:34:33"
31,"APACHE DIVINE","A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat",2006,5,4.99,92,16.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Family,60,HENRY,BERRY,"2006-02-15 04:34:33"
32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,6,4.99,119,11.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,New,79,MAE,HOFFMAN,"2006-02-15 04:34:33"
32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,6,4.99,119,11.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,New,158,VIVIEN,BASINGER,"2006-02-15 04:34:33"
32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,6,4.99,119,11.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,New,162,OPRAH,KILMER,"2006-02-15 04:34:33"
32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,6,4.99,119,11.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,New,168,WILL,WILSON,"2006-02-15 04:34:33"
32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,6,4.99,119,11.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",English,New,183,RUSSELL,CLOSE,"2006-02-15 04:34:33"
33,"APOLLO TEEN","A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft",2006,5,2.99,153,15.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",English,Drama,79,MAE,HOFFMAN,"2006-02-15 04:34:33"
